Id,Tempo (ms),RSSI (dBm),Checksum (bool),Lat (deg),Lon (deg),Alt (m),Hora,Min,Seg,Temp (Celsius),Pres (Pa),Hum (%),Ax (m/s2),Ay (m/s2),Az (m/s2)
1034,113775,-85,1,-23.2125,-45.8667,1117.0,12,00,00,45.57,101325,45,0.02,0.40,10.02
1035,113885,-85,1,-23.2125,-45.8667,1117.5,12,00,00,45.61,101325,45,-0.01,0.34,10.02
1036,113995,-85,1,-23.2125,-45.8667,1118.0,12,00,00,45.75,101325,45,-0.01,0.33,10.04
1037,114106,-85,1,-23.2125,-45.8667,1118.5,12,00,00,45.75,101325,45,0.00,0.40,9.96
1038,114215,-85,1,-23.2125,-45.8667,1119.0,12,00,00,45.75,101325,45,0.04,0.40,10.00
1039,114326,-85,1,-23.2125,-45.8667,1119.5,12,00,00,45.38,101325,45,0.02,0.37,9.95
1040,114437,-85,1,-23.2125,-45.8667,1120.0,12,00,00,45.57,101325,45,-0.04,0.36,9.98
1041,114546,-85,1,-23.2125,-45.8667,1120.5,12,00,00,45.85,101325,45,0.04,0.34,10.03
1042,114657,-85,1,-23.2125,-45.8667,1121.0,12,00,00,45.75,101325,45,0.01,0.39,9.98
1043,114767,-85,1,-23.2125,-45.8667,1121.5,12,00,00,45.75,101325,45,0.00,0.33,10.04
1044,114877,-85,1,-23.2125,-45.8667,1122.0,12,00,00,45.52,101325,45,0.00,0.34,9.95
1045,114988,-85,1,-23.2125,-45.8667,1122.5,12,00,00,45.61,101325,45,0.03,0.39,10.01
1046,115098,-85,1,-23.2125,-45.8667,1123.0,12,00,00,45.75,101325,45,-0.05,0.39,10.03
1047,115209,-85,1,-23.2125,-45.8667,1123.5,12,00,00,45.57,101325,45,0.02,0.40,10.06
1048,115318,-85,1,-23.2125,-45.8667,1124.0,12,00,00,45.61,101325,45,0.05,0.35,10.02
1049,115429,-85,1,-23.2125,-45.8667,1124.5,12,00,00,45.61,101325,45,0.01,0.38,9.99
1050,115539,-85,1,-23.2125,-45.8667,1125.0,12,00,00,45.57,101325,45,-0.01,0.34,9.98
1051,115649,-85,1,-23.2125,-45.8667,1125.5,12,00,00,45.52,101325,45,0.01,0.35,10.02
1052,115760,-85,1,-23.2125,-45.8667,1126.0,12,00,00,45.57,101325,45,0.01,0.37,10.00
1053,115870,-85,1,-23.2125,-45.8667,1126.5,12,00,00,45.75,101325,45,0.00,0.32,9.98
1054,115980,-85,1,-23.2125,-45.8667,1127.0,12,00,00,45.57,101325,45,0.01,0.33,9.97
1055,116090,-85,1,-23.2125,-45.8667,1127.5,12,00,00,45.89,101325,45,-0.06,0.37,10.00
1056,116201,-85,1,-23.2125,-45.8667,1128.0,12,00,00,45.71,101325,45,-0.03,0.39,10.05
1057,116311,-85,1,-23.2125,-45.8667,1128.5,12,00,00,45.38,101325,45,0.01,0.36,10.02
1058,116421,-85,1,-23.2125,-45.8667,1129.0,12,00,00,45.52,101325,45,-0.00,0.33,9.98
1059,116532,-85,1,-23.2125,-45.8667,1129.5,12,00,00,45.75,101325,45,0.03,0.36,10.07
1060,116642,-85,1,-23.2125,-45.8667,1130.0,12,00,00,45.52,101325,45,-0.04,0.35,10.00
1061,116752,-85,1,-23.2125,-45.8667,1130.5,12,00,00,45.61,101325,45,0.03,0.36,10.03
1062,116862,-85,1,-23.2125,-45.8667,1131.0,12,00,00,45.52,101325,45,-0.04,0.35,10.04
1063,116973,-85,1,-23.2125,-45.8667,1131.5,12,00,00,45.71,101325,45,-0.01,0.35,10.04
1064,117084,-85,1,-23.2125,-45.8667,1132.0,12,00,00,45.61,101325,45,0.02,0.39,10.05
1065,117193,-85,1,-23.2125,-45.8667,1132.5,12,00,00,45.71,101325,45,0.01,0.35,10.04
1066,117304,-85,1,-23.2125,-45.8667,1133.0,12,00,00,45.57,101325,45,0.07,0.40,10.00
1067,117414,-85,1,-23.2125,-45.8667,1133.5,12,00,00,45.75,101325,45,-0.01,0.37,10.03
1068,117524,-85,1,-23.2125,-45.8667,1134.0,12,00,00,45.75,101325,45,0.01,0.35,9.94
1069,117635,-85,1,-23.2125,-45.8667,1134.5,12,00,00,45.85,101325,45,-0.02,0.36,10.03
1070,117745,-85,1,-23.2125,-45.8667,1135.0,12,00,00,45.85,101325,45,0.03,0.35,9.99
1071,117855,-85,1,-23.2125,-45.8667,1135.5,12,00,00,45.75,101325,45,0.02,0.34,9.99
1072,117965,-85,1,-23.2125,-45.8667,1136.0,12,00,00,45.57,101325,45,-0.00,0.41,10.04
1073,118076,-85,1,-23.2125,-45.8667,1136.5,12,00,00,45.75,101325,45,0.05,0.34,9.99
1074,118185,-85,1,-23.2125,-45.8667,1137.0,12,00,00,45.61,101325,45,0.02,0.35,9.99
1075,118296,-85,1,-23.2125,-45.8667,1137.5,12,00,00,46.04,101325,45,0.00,0.37,10.02
1076,118407,-85,1,-23.2125,-45.8667,1138.0,12,00,00,45.61,101325,45,0.04,0.36,9.93
1077,118516,-85,1,-23.2125,-45.8667,1138.5,12,00,00,45.89,101325,45,0.03,0.35,10.01
1078,118627,-85,1,-23.2125,-45.8667,1139.0,12,00,00,45.71,101325,45,0.04,0.36,9.99
1079,118737,-85,1,-23.2125,-45.8667,1139.5,12,00,00,45.75,101325,45,0.00,0.39,10.01
1080,118847,-85,1,-23.2125,-45.8667,1140.0,12,00,00,45.57,101325,45,0.02,0.36,10.04
1081,118958,-85,1,-23.2125,-45.8667,1140.5,12,00,00,45.57,101325,45,-0.00,0.35,10.03
1082,119068,-85,1,-23.2125,-45.8667,1141.0,12,00,00,45.75,101325,45,-0.16,0.45,10.10
1083,119179,-85,1,-23.2125,-45.8667,1141.5,12,00,00,45.38,101325,45,-0.29,-0.57,9.71
1084,119288,-85,1,-23.2125,-45.8667,1142.0,12,00,00,45.61,101325,45,1.19,-1.24,10.24
1085,119399,-85,1,-23.2125,-45.8667,1142.5,12,00,00,45.61,101325,45,5.38,-0.24,8.59
1086,119510,-85,1,-23.2125,-45.8667,1143.0,12,00,00,45.24,101325,45,-0.36,-1.46,6.76
1087,119620,-85,1,-23.2125,-45.8667,1143.5,12,00,00,45.89,101325,45,4.60,-1.66,10.05
1088,119731,-85,1,-23.2125,-45.8667,1144.0,12,00,00,45.61,101325,45,1.04,-0.96,8.90
1089,119840,-85,1,-23.2125,-45.8667,1144.5,12,00,00,45.75,101325,45,2.02,-1.56,11.03
1090,119951,-85,1,-23.2125,-45.8667,1145.0,12,00,00,45.75,101325,45,2.38,-1.33,9.77
1091,120061,-85,1,-23.2125,-45.8667,1145.5,12,00,00,45.85,101325,45,0.84,-0.94,10.50
1092,120171,-85,1,-23.2125,-45.8667,1146.0,12,00,00,45.57,101325,45,1.28,-1.38,9.41
1093,120282,-85,1,-23.2125,-45.8667,1146.5,12,00,00,45.61,101325,45,0.61,-1.03,9.21
1094,120392,-85,1,-23.2125,-45.8667,1147.0,12,00,00,45.75,101325,45,0.61,-1.31,10.27
1095,120503,-85,1,-23.2125,-45.8667,1147.5,12,00,00,45.42,101325,45,0.47,-0.65,10.20
1096,120612,-85,1,-23.2125,-45.8667,1148.0,12,00,00,45.57,101325,45,-0.11,0.01,9.94
1097,120723,-85,1,-23.2125,-45.8667,1148.5,12,00,00,45.61,101325,45,0.39,0.38,9.91
1098,120834,-85,1,-23.2125,-45.8667,1149.0,12,00,00,45.89,101325,45,-0.04,0.23,9.95
1099,120943,-85,1,-23.2125,-45.8667,1149.5,12,00,00,45.61,101325,45,-0.04,0.25,9.98
1100,121054,-85,1,-23.2125,-45.8667,1150.0,12,00,00,45.71,101325,45,-0.04,0.22,10.02
1101,121164,-85,1,-23.2125,-45.8667,1150.5,12,00,00,45.52,101325,45,-0.01,0.26,10.00
1102,121275,-85,1,-23.2125,-45.8667,1151.0,12,00,00,45.71,101325,45,-0.01,0.27,10.02
1103,121384,-85,1,-23.2125,-45.8667,1151.5,12,00,00,45.61,101325,45,-0.03,0.25,9.99
1104,121495,-85,1,-23.2125,-45.8667,1152.0,12,00,00,45.57,101325,45,-0.04,0.21,10.03
1105,121606,-85,1,-23.2125,-45.8667,1152.5,12,00,00,45.75,101325,45,0.02,0.23,10.03
1106,121716,-85,1,-23.2125,-45.8667,1153.0,12,00,00,45.89,101325,45,-0.01,0.24,9.93
1107,121826,-85,1,-23.2125,-45.8667,1153.5,12,00,00,45.52,101325,45,0.04,0.22,10.00
1108,121936,-85,1,-23.2125,-45.8667,1154.0,12,00,00,45.52,101325,45,-0.00,0.25,9.98
1109,122047,-85,1,-23.2125,-45.8667,1154.5,12,00,00,45.57,101325,45,0.02,0.25,9.95
1110,122157,-85,1,-23.2125,-45.8667,1155.0,12,00,00,45.61,101325,45,-0.02,0.25,9.98
1111,122267,-85,1,-23.2125,-45.8667,1155.5,12,00,00,45.61,101325,45,0.01,0.26,10.03
1112,122378,-85,1,-23.2125,-45.8667,1156.0,12,00,00,45.57,101325,45,-0.02,0.26,10.04
1113,122488,-85,1,-23.2125,-45.8667,1156.5,12,00,00,45.61,101325,45,0.00,0.26,10.06
1114,122598,-85,1,-23.2125,-45.8667,1157.0,12,00,00,45.71,101325,45,0.00,0.25,10.02
1115,122708,-85,1,-23.2125,-45.8667,1157.5,12,00,00,45.57,101325,45,-0.05,0.25,10.04
1116,122819,-85,1,-23.2125,-45.8667,1158.0,12,00,00,45.71,101325,45,0.02,0.26,10.03
1117,122929,-85,1,-23.2125,-45.8667,1158.5,12,00,00,45.38,101325,45,-0.01,0.24,9.98
1118,123039,-85,1,-23.2125,-45.8667,1159.0,12,00,00,45.52,101325,45,-0.01,0.26,9.98
1119,123150,-85,1,-23.2125,-45.8667,1159.5,12,00,00,45.75,101325,45,0.01,0.24,10.00
1120,123259,-85,1,-23.2125,-45.8667,1160.0,12,00,00,45.75,101325,45,-0.03,0.26,10.03
1121,123370,-85,1,-23.2125,-45.8667,1160.5,12,00,00,45.71,101325,45,0.02,0.19,10.00
1122,123481,-85,1,-23.2125,-45.8667,1161.0,12,00,00,45.52,101325,45,-0.01,0.23,10.04
1123,123591,-85,1,-23.2125,-45.8667,1161.5,12,00,00,45.61,101325,45,0.01,0.24,10.03
1124,123701,-85,1,-23.2125,-45.8667,1162.0,12,00,00,45.61,101325,45,0.00,0.23,10.01
1125,123811,-85,1,-23.2125,-45.8667,1162.5,12,00,00,45.71,101325,45,-0.01,0.25,10.01
1126,123922,-85,1,-23.2125,-45.8667,1163.0,12,00,00,45.38,101325,45,0.01,0.24,9.97
1127,124033,-85,1,-23.2125,-45.8667,1163.5,12,00,00,45.75,101325,45,0.03,0.25,10.00
1128,124142,-85,1,-23.2125,-45.8667,1164.0,12,00,00,45.89,101325,45,-0.04,0.26,10.02
1129,124253,-85,1,-23.2125,-45.8667,1164.5,12,00,00,45.52,101325,45,-0.01,0.22,10.03
1130,124363,-85,1,-23.2125,-45.8667,1165.0,12,00,00,45.75,101325,45,-0.02,0.22,9.96
1131,124474,-85,1,-23.2125,-45.8667,1165.5,12,00,00,45.24,101325,45,-0.02,0.22,10.03
1132,124583,-85,1,-23.2125,-45.8667,1166.0,12,00,00,45.71,101325,45,-0.03,0.25,9.99
1133,124694,-85,1,-23.2125,-45.8667,1166.5,12,00,00,45.57,101325,45,-0.03,0.24,10.03
1134,124805,-85,1,-23.2125,-45.8667,1167.0,12,00,00,45.61,101325,45,-0.05,0.25,9.99
1135,124914,-85,1,-23.2125,-45.8667,1167.5,12,00,00,45.71,101325,45,-0.03,0.25,10.02
1136,125025,-85,1,-23.2125,-45.8667,1168.0,12,00,00,45.71,101325,45,0.00,0.23,9.92
1137,125135,-85,1,-23.2125,-45.8667,1168.5,12,00,00,45.89,101325,45,-0.03,0.25,9.97
1138,125246,-85,1,-23.2125,-45.8667,1169.0,12,00,00,45.71,101325,45,0.03,0.19,10.02
1139,125356,-85,1,-23.2125,-45.8667,1169.5,12,00,00,45.42,101325,45,-0.05,0.27,10.02
1140,125466,-85,1,-23.2125,-45.8667,1170.0,12,00,00,45.75,101325,45,0.01,0.26,9.98
1141,125577,-85,1,-23.2125,-45.8667,1170.5,12,00,00,45.52,101325,45,-0.01,0.21,9.97
1142,125686,-85,1,-23.2125,-45.8667,1171.0,12,00,00,45.52,101325,45,-0.03,0.24,10.02
1143,125797,-85,1,-23.2125,-45.8667,1171.5,12,00,00,45.75,101325,45,-0.02,0.26,10.06
1144,125907,-85,1,-23.2125,-45.8667,1172.0,12,00,00,45.75,101325,45,-0.02,0.25,10.01
1145,126018,-85,1,-23.2125,-45.8667,1172.5,12,00,00,45.75,101325,45,-0.01,0.28,9.99
1146,126128,-85,1,-23.2125,-45.8667,1173.0,12,00,00,45.75,101325,45,0.01,0.27,9.99
1147,126238,-85,1,-23.2125,-45.8667,1173.5,12,00,00,45.24,101325,45,-0.01,0.28,9.99
1148,126349,-85,1,-23.2125,-45.8667,1174.0,12,00,00,45.24,101325,45,-0.06,0.26,10.02
1149,126459,-85,1,-23.2125,-45.8667,1174.5,12,00,00,45.61,101325,45,0.00,0.18,9.98
1150,126569,-85,1,-23.2125,-45.8667,1175.0,12,00,00,45.38,101325,45,-0.01,0.26,10.01
1151,126680,-85,1,-23.2125,-45.8667,1175.5,12,00,00,45.52,101325,45,-0.06,0.27,9.98
1152,126790,-85,1,-23.2125,-45.8667,1176.0,12,00,00,45.52,101325,45,-0.01,0.23,10.00
1153,126900,-85,1,-23.2125,-45.8667,1176.5,12,00,00,45.71,101325,45,-0.07,0.21,10.07
1154,127010,-85,1,-23.2125,-45.8667,1177.0,12,00,00,45.89,101325,45,-0.05,0.26,10.03
1155,127121,-85,1,-23.2125,-45.8667,1177.5,12,00,00,45.57,101325,45,0.02,0.24,10.04
1156,127232,-85,1,-23.2125,-45.8667,1178.0,12,00,00,45.33,101325,45,-0.03,0.27,9.98
1157,127341,-85,1,-23.2125,-45.8667,1178.5,12,00,00,45.85,101325,45,-0.04,0.25,10.05
1158,127452,-85,1,-23.2125,-45.8667,1179.0,12,00,00,45.75,101325,45,0.00,0.27,10.04
1159,127562,-85,1,-23.2125,-45.8667,1179.5,12,00,00,45.57,101325,45,0.00,0.28,10.02
1160,127673,-85,1,-23.2125,-45.8667,1180.0,12,00,00,45.57,101325,45,-0.02,0.23,10.03
1161,127782,-85,1,-23.2125,-45.8667,1180.5,12,00,00,45.85,101325,45,-0.02,0.27,9.99
1162,127893,-85,1,-23.2125,-45.8667,1181.0,12,00,00,45.57,101325,45,-0.05,0.25,10.01
1163,128004,-85,1,-23.2125,-45.8667,1181.5,12,00,00,45.85,101325,45,-0.01,0.25,10.04
1164,128114,-85,1,-23.2125,-45.8667,1182.0,12,00,00,45.38,101325,45,-0.01,0.24,10.07
1165,128224,-85,1,-23.2125,-45.8667,1182.5,12,00,00,45.33,101325,45,-0.05,0.28,10.06
1166,128334,-85,1,-23.2125,-45.8667,1183.0,12,00,00,45.75,101325,45,0.03,0.27,10.00
1167,128445,-85,1,-23.2125,-45.8667,1183.5,12,00,00,45.75,101325,45,-0.05,0.22,10.00
1168,128556,-85,1,-23.2125,-45.8667,1184.0,12,00,00,45.38,101325,45,0.02,0.20,10.05
1169,128665,-85,1,-23.2125,-45.8667,1184.5,12,00,00,45.61,101325,45,0.03,0.25,9.95
1170,128776,-85,1,-23.2125,-45.8667,1185.0,12,00,00,45.85,101325,45,-0.01,0.25,10.00
1171,128886,-85,1,-23.2125,-45.8667,1185.5,12,00,00,45.57,101325,45,-0.04,0.23,9.99
1172,128996,-85,1,-23.2125,-45.8667,1186.0,12,00,00,45.85,101325,45,-0.03,0.25,10.07
1173,129106,-85,1,-23.2125,-45.8667,1186.5,12,00,00,45.52,101325,45,0.01,0.24,10.01
1174,129217,-85,1,-23.2125,-45.8667,1187.0,12,00,00,45.75,101325,45,-0.06,0.24,10.01
1175,129328,-85,1,-23.2125,-45.8667,1187.5,12,00,00,45.75,101325,45,-0.04,0.25,10.01
1176,129437,-85,1,-23.2125,-45.8667,1188.0,12,00,00,45.61,101325,45,-0.05,0.24,10.03
1177,129548,-85,1,-23.2125,-45.8667,1188.5,12,00,00,45.61,101325,45,-0.03,0.30,10.00
1178,129658,-85,1,-23.2125,-45.8667,1189.0,12,00,00,45.75,101325,45,-0.04,0.20,10.02
1179,129769,-85,1,-23.2125,-45.8667,1189.5,12,00,00,45.75,101325,45,-0.04,0.23,10.03
1180,129880,-85,1,-23.2125,-45.8667,1190.0,12,00,00,45.61,101325,45,0.02,0.21,10.04
1181,129989,-85,1,-23.2125,-45.8667,1190.5,12,00,00,45.24,101325,45,0.03,0.29,10.00
1182,130100,-85,1,-23.2125,-45.8667,1191.0,12,00,00,45.71,101325,45,-0.00,0.27,10.00
1183,130210,-85,1,-23.2125,-45.8667,1191.5,12,00,00,45.61,101325,45,-0.01,0.26,10.01
1184,130320,-85,1,-23.2125,-45.8667,1192.0,12,00,00,45.38,101325,45,-0.02,0.26,10.02
1185,130430,-85,1,-23.2125,-45.8667,1192.5,12,00,00,45.57,101325,45,-0.02,0.21,10.03
1186,130541,-85,1,-23.2125,-45.8667,1193.0,12,00,00,45.85,101325,45,0.02,0.22,10.04
1187,130652,-85,1,-23.2125,-45.8667,1193.5,12,00,00,45.57,101325,45,-0.03,0.22,10.01
1188,130762,-85,1,-23.2125,-45.8667,1194.0,12,00,00,45.75,101325,45,-0.03,0.28,10.05
1189,130872,-85,1,-23.2125,-45.8667,1194.5,12,00,00,45.61,101325,45,0.04,0.24,10.07
1190,130982,-85,1,-23.2125,-45.8667,1195.0,12,00,00,45.57,101325,45,-0.02,0.23,10.07
1191,131093,-85,1,-23.2125,-45.8667,1195.5,12,00,00,45.61,101325,45,-0.01,0.28,9.98
1192,131203,-85,1,-23.2125,-45.8667,1196.0,12,00,00,45.52,101325,45,-0.02,0.25,9.99
1193,131313,-85,1,-23.2125,-45.8667,1196.5,12,00,00,45.57,101325,45,-0.02,0.26,9.99
1194,131424,-85,1,-23.2125,-45.8667,1197.0,12,00,00,45.38,101325,45,-0.01,0.23,10.05
1195,131534,-85,1,-23.2125,-45.8667,1197.5,12,00,00,45.52,101325,45,0.02,0.28,10.05
1196,131644,-85,1,-23.2125,-45.8667,1198.0,12,00,00,45.75,101325,45,0.01,0.21,9.96
1197,131755,-85,1,-23.2125,-45.8667,1198.5,12,00,00,45.75,101325,45,-0.00,0.22,9.99
1198,131865,-85,1,-23.2125,-45.8667,1199.0,12,00,00,45.57,101325,45,-0.03,0.25,9.98
1199,131975,-85,1,-23.2125,-45.8667,1199.5,12,00,00,45.57,101325,45,-0.05,0.25,10.01
1200,132085,-85,1,-23.2125,-45.8667,1200.0,12,00,00,45.75,101325,45,0.02,0.27,10.07
1201,132196,-85,1,-23.2125,-45.8667,1200.5,12,00,00,45.75,101325,45,-0.01,0.20,10.02
1202,132306,-85,1,-23.2125,-45.8667,1201.0,12,00,00,45.75,101325,45,-0.03,0.26,10.00
1203,132416,-85,1,-23.2125,-45.8667,1201.5,12,00,00,45.61,101325,45,0.03,0.22,9.98
1204,132527,-85,1,-23.2125,-45.8667,1202.0,12,00,00,45.75,101325,45,-0.04,0.25,10.02
1205,132637,-85,1,-23.2125,-45.8667,1202.5,12,00,00,45.57,101325,45,-0.00,0.26,10.03
1206,132748,-85,1,-23.2125,-45.8667,1203.0,12,00,00,45.33,101325,45,0.01,0.26,10.00
1207,132857,-85,1,-23.2125,-45.8667,1203.5,12,00,00,45.94,101325,45,0.01,0.25,10.02
1208,132968,-85,1,-23.2125,-45.8667,1204.0,12,00,00,45.71,101325,45,-0.03,0.27,10.05
1209,133079,-85,1,-23.2125,-45.8667,1204.5,12,00,00,45.75,101325,45,-0.00,0.24,9.97
1210,133188,-85,1,-23.2125,-45.8667,1205.0,12,00,00,45.61,101325,45,-0.00,0.19,10.04
1211,133299,-85,1,-23.2125,-45.8667,1205.5,12,00,00,45.52,101325,45,-0.01,0.23,10.04
1212,133409,-85,1,-23.2125,-45.8667,1206.0,12,00,00,45.42,101325,45,0.03,0.25,9.98
1213,133520,-85,1,-23.2125,-45.8667,1206.5,12,00,00,45.61,101325,45,0.02,0.26,9.96
1214,133629,-85,1,-23.2125,-45.8667,1207.0,12,00,00,45.89,101325,45,-0.02,0.22,10.05
1215,133740,-85,1,-23.2125,-45.8667,1207.5,12,00,00,45.85,101325,45,0.00,0.24,10.00
1216,133851,-85,1,-23.2125,-45.8667,1208.0,12,00,00,45.57,101325,45,-0.01,0.22,10.11
1217,133961,-85,1,-23.2125,-45.8667,1208.5,12,00,00,45.75,101325,45,-0.02,0.23,10.04
1218,134071,-85,1,-23.2125,-45.8667,1209.0,12,00,00,45.52,101325,45,0.01,0.24,10.00
