Carga,Tempo (ms),Carga %,Tempo (min)
56.4,316413,56.4%,5.27355
56.4,316523,56.4%,5.275383333333333
56.3,316634,56.3%,5.277233333333333
56.3,316744,56.3%,5.279066666666667
56.2,316855,56.2%,5.280916666666666
56.2,316964,56.2%,5.282733333333334
56.1,317075,56.1%,5.284583333333333
56.1,317186,56.1%,5.286433333333333
56.0,317296,56.0%,5.288266666666667
56.0,317406,56.0%,5.2901
55.9,317516,55.9%,5.291933333333334
55.9,317627,55.9%,5.293783333333334
55.8,317737,55.8%,5.295616666666667
55.8,317847,55.8%,5.29745
55.7,317958,55.7%,5.2993
55.7,318068,55.7%,5.3011333333333335
55.6,318179,55.6%,5.302983333333334
55.6,318288,55.6%,5.3048
55.5,318399,55.5%,5.30665
55.5,318510,55.5%,5.3085
55.4,318620,55.4%,5.310333333333333
55.4,318730,55.4%,5.312166666666666
55.3,318840,55.3%,5.314
55.3,318951,55.3%,5.31585
55.2,319060,55.2%,5.317666666666667
55.2,319171,55.2%,5.319516666666667
55.1,319282,55.1%,5.321366666666667
55.1,319392,55.1%,5.3232
55.0,319502,55.0%,5.325033333333334
55.0,319612,55.0%,5.326866666666667
54.9,319723,54.9%,5.328716666666667
54.9,319834,54.9%,5.330566666666667
54.8,319943,54.8%,5.3323833333333335
54.8,320054,54.8%,5.334233333333334
54.7,320164,54.7%,5.3360666666666665
54.7,320275,54.7%,5.337916666666667
54.6,320385,54.6%,5.33975
54.6,320495,54.6%,5.341583333333333
54.5,320606,54.5%,5.3434333333333335
54.5,320716,54.5%,5.345266666666666
54.4,320826,54.4%,5.3471
54.4,320936,54.4%,5.348933333333333
54.3,321047,54.3%,5.350783333333333
54.3,321158,54.3%,5.352633333333333
54.2,321267,54.2%,5.35445
54.2,321378,54.2%,5.3563
54.1,321488,54.1%,5.358133333333333
54.1,321599,54.1%,5.359983333333333
54.0,321709,54.0%,5.361816666666667
54.0,321819,54.0%,5.36365
53.9,321930,53.9%,5.3655
53.9,322040,53.9%,5.367333333333334
53.8,322150,53.8%,5.369166666666667
53.8,322260,53.8%,5.371
53.7,322371,53.7%,5.37285
53.7,322481,53.7%,5.3746833333333335
53.6,322591,53.6%,5.376516666666666
53.6,322702,53.6%,5.3783666666666665
53.5,322812,53.5%,5.3802
53.5,322922,53.5%,5.382033333333333
53.4,323033,53.4%,5.383883333333333
53.4,323143,53.4%,5.385716666666666
53.3,323254,53.3%,5.387566666666666
53.3,323363,53.3%,5.389383333333333
53.2,323474,53.2%,5.391233333333333
53.2,323585,53.2%,5.393083333333333
53.1,323695,53.1%,5.394916666666667
53.1,323805,53.1%,5.39675
53.0,323915,53.0%,5.398583333333334
53.0,324026,53.0%,5.400433333333333
52.9,324135,52.9%,5.40225
52.9,324246,52.9%,5.4041
52.8,324357,52.8%,5.40595
52.8,324467,52.8%,5.407783333333334
52.7,324577,52.7%,5.4096166666666665
52.7,324687,52.7%,5.41145
52.6,324798,52.6%,5.4133
52.6,324909,52.6%,5.41515
52.5,325018,52.5%,5.416966666666666
52.5,325129,52.5%,5.418816666666666
52.4,325239,52.4%,5.42065
52.4,325350,52.4%,5.4225
52.3,325459,52.3%,5.424316666666667
52.3,325570,52.3%,5.426166666666667
52.2,325681,52.2%,5.428016666666666
52.2,325790,52.2%,5.429833333333334
52.1,325901,52.1%,5.431683333333333
52.1,326011,52.1%,5.433516666666667
52.0,326122,52.0%,5.435366666666667
52.0,326232,52.0%,5.4372
51.9,326342,51.9%,5.439033333333334
51.9,326453,51.9%,5.440883333333334
51.8,326563,51.8%,5.442716666666667
51.8,326673,51.8%,5.44455
51.7,326784,51.7%,5.4464
51.7,326894,51.7%,5.4482333333333335
51.6,327005,51.6%,5.450083333333334
51.6,327115,51.6%,5.4519166666666665
51.5,327225,51.5%,5.45375
51.5,327335,51.5%,5.455583333333333
51.4,327446,51.4%,5.457433333333333
51.4,327557,51.4%,5.4592833333333335
51.3,327666,51.3%,5.4611
51.3,327777,51.3%,5.46295
51.2,327887,51.2%,5.464783333333333
51.2,327998,51.2%,5.466633333333333
51.1,328108,51.1%,5.468466666666667
51.1,328218,51.1%,5.4703
51.0,328329,51.0%,5.47215
51.0,328438,51.0%,5.473966666666667
50.9,328549,50.9%,5.475816666666667
50.9,328659,50.9%,5.47765
50.8,328770,50.8%,5.4795
50.8,328880,50.8%,5.481333333333334
50.7,328990,50.7%,5.4831666666666665
50.7,329101,50.7%,5.485016666666667
50.6,329211,50.6%,5.48685
50.6,329321,50.6%,5.488683333333333
50.5,329432,50.5%,5.4905333333333335
50.5,329542,50.5%,5.492366666666666
50.4,329653,50.4%,5.4942166666666665
50.4,329762,50.4%,5.496033333333333
50.3,329873,50.3%,5.497883333333333
50.3,329984,50.3%,5.499733333333333
50.2,330093,50.2%,5.50155
50.2,330204,50.2%,5.5034
50.1,330314,50.1%,5.505233333333333
50.1,330425,50.1%,5.507083333333333
50.0,330535,50.0%,5.508916666666667
50.0,330645,50.0%,5.51075
49.9,330756,49.9%,5.5126
49.9,330866,49.9%,5.514433333333334
49.8,330977,49.8%,5.516283333333333
49.8,331086,49.8%,5.5181
49.7,331197,49.7%,5.51995
49.7,331308,49.7%,5.5218
49.6,331418,49.6%,5.523633333333334
49.6,331528,49.6%,5.5254666666666665
49.5,331638,49.5%,5.5273
49.5,331749,49.5%,5.52915
49.4,331859,49.4%,5.530983333333333
49.4,331969,49.4%,5.532816666666666
49.3,332080,49.3%,5.534666666666666
49.3,332190,49.3%,5.5365
49.2,332301,49.2%,5.53835
49.2,332410,49.2%,5.540166666666667
49.1,332521,49.1%,5.542016666666667
49.1,332632,49.1%,5.543866666666666
49.0,332742,49.0%,5.5457
49.0,332852,49.0%,5.547533333333333
48.9,332962,48.9%,5.549366666666667
48.9,333073,48.9%,5.551216666666667
48.8,333184,48.8%,5.553066666666667
48.8,333294,48.8%,5.5549
48.7,333404,48.7%,5.556733333333334
48.7,333514,48.7%,5.558566666666667
48.6,333625,48.6%,5.560416666666667
48.6,333735,48.6%,5.56225
48.5,333845,48.5%,5.5640833333333335
48.5,333956,48.5%,5.565933333333334
48.4,334066,48.4%,5.5677666666666665
48.4,334177,48.4%,5.569616666666667
48.3,334286,48.3%,5.571433333333333
48.3,334397,48.3%,5.573283333333333
48.2,334508,48.2%,5.5751333333333335
48.2,334618,48.2%,5.576966666666666
48.1,334728,48.1%,5.5788
48.1,334838,48.1%,5.580633333333333
48.0,334949,48.0%,5.582483333333333
48.0,335059,48.0%,5.584316666666667
47.9,335169,47.9%,5.58615
47.9,335280,47.9%,5.588
47.8,335390,47.8%,5.589833333333333
47.8,335501,47.8%,5.591683333333333
47.7,335610,47.7%,5.5935
47.7,335721,47.7%,5.59535
47.6,335832,47.6%,5.5972
47.6,335942,47.6%,5.599033333333334
47.5,336052,47.5%,5.600866666666667
47.5,336162,47.5%,5.6027
47.4,336273,47.4%,5.60455
47.4,336384,47.4%,5.6064
47.3,336493,47.3%,5.608216666666666
47.3,336604,47.3%,5.6100666666666665
47.2,336714,47.2%,5.6119
47.2,336825,47.2%,5.61375
47.1,336934,47.1%,5.615566666666667
47.1,337045,47.1%,5.617416666666666
47.0,337156,47.0%,5.619266666666666
47.0,337266,47.0%,5.6211
